456723c698694873
2b0b68e289782fa1 33081.500000
9c56198603bc235d 33354.200000
009ca046448ce232 34395.100000
273c76ec05df1a03 34666.900000
57700e041eda0a4c 34694.500000
60974f33f61e4a61 34429.600000
09083079d01a8890 31660.700000
80393a0970666028 34329.100000
5f459916d6c113ef 35116.900000
a0a25c8090c11440 34768.800000
63669ac200866904 34492.100000
88d039737beb4075 36188.900000
2e0179ee94c92202 33520.700000
0e1affc4c8d2a4d0 34876.400000
8f17d887a8c9e675 34765.600000
31bcf078bacb6705 33712.200000
13947fed426d87d5 32463.300000
4d43081c4e095a7e 33943.000000
d3975ff45ca75c0e 33117.800000
f2518f0ec3a63539 34275.600000
e71122249dafeb52 34586.300000
3cd8add349b30a3d 33897.600000
1b9de27c8807fae7 34299.800000
e1bceb5048757835 34285.700000
572c488ddc5895dd 34580.900000
63f5089c71c99779 34291.900000
da6430814e7c113d 34035.500000
6a2dc90f9eac3ccf 34454.600000
7299a8f777e23e85 34468.600000
6661389904f04f80 33828.200000
fa16e94de282d1f9 34974.900000
03aafd236b731733 33645.700000
f694d7847967190c 33661.600000
626cd4ebc21221dc 33138.200000
70933a3aba8be332 33834.500000
15d06149fe7ec715 34082.500000
57a55e1b22e13322 34479.700000
98c6edc90d957710 33692.200000
956fd50c6f6462f3 34258.100000
35a40d1af2c84b75 34397.300000
11725410a72f53ac 34474.200000
ad699deee31a420d 35271.500000
c30764243d79af1e 33068.400000
4c02ab87d5dd844b 32302.300000
b2388db2c160ae1b 33408.200000
25876b4b348215e2 32961.500000
20e8a008c6cbf27e 33891.200000
066033f5d19b3606 34204.100000
74e32841fca02302 34640.500000
9f611d296e719c8b 33898.900000
158f09aa5d85b9f9 32739.100000
10b49df39cb93e60 33599.600000
222a23d724990919 33222.600000
a9fb363d6ad8073d 34596.400000
6bd443e4c89162f4 34052.400000
46fdf0f453194bd1 32196.800000
796da6995f1f131d 32554.800000
6c9260180ca72dd6 33789.400000
04bc26f4b1b595de 33734.200000
9fa224d778008b51 33541.400000
fd3d8b2c0dda6c26 35302.200000
0ca72bb8d81c0aaf 36115.800000
b0a2ce4d538730a6 34072.100000
ee4cb1040e9ecf57 33555.900000
f940e3f7e55641dc 34797.900000
4e5ce6800105fea1 34288.300000
f2d3e911663244b1 34334.700000
8558863bd7928cf7 33265.900000
053a10540554ba7a 34902.600000
e1e09384035a0b86 34777.900000
a053aaa0434ca70e 34973.300000
a5b20cc374c56a75 35773.500000
aa4e2b5c9857302a 34545.200000
0250412d0fa153a1 35733.900000
20c01d54598165aa 33584.400000
6e79d651dd284185 34954.000000
11b4873867727c19 35238.200000
5f66534878525116 33758.500000
64ad29b0a739dcb2 33593.800000
053665562505ebfa 34205.600000
01fb13d7e9037bfa 33799.200000
93eec8fed0020ad2 34392.400000
8d396bd2a18dfca0 33119.500000
58ed1ba626d49d1a 35653.700000
7144c06644cb4d12 35161.600000
22ed162509200211 33562.900000
eadd09886c4a5638 33362.000000
6084e33dd42af910 33935.400000
c99b9a1d724e9694 34581.900000
b10e57c8a5e67e02 32667.600000
c45aecb95b4b746b 33088.300000
dba8d11dcf2f5d28 34716.600000
83e3014bec328518 33974.800000
c7e0495a6da21186 34400.200000
a77b1be1a1557924 34900.900000
2333c7260b4dc7ac 34282.900000
77eb23fcf0010c6d 34005.500000
9e9d1b0a31886146 35640.000000
a8d21c0d137a5314 34224.800000
e4cf6247245c3f72 32887.500000
836ef6c8f85cbedf 34539.300000
2ce84f353e6b7652 33909.200000
9ed2c780cf2d293e 33274.000000
c29461a7a5bb2373 33107.600000
433dd4a75587754c 33600.400000
3676d5ce50659973 36046.500000
7e9d39a62d6b2d31 34384.900000
5a115ce94bee302c 32694.800000
f2beda7605fa7dd1 33763.900000
22084b5e73890014 32990.900000
c8a9ad6b4e90bb06 33026.400000
d0b27b26566cabef 33200.600000
f20e43050577fc4a 33419.100000
d6ffe1f7aed4f2e5 33078.600000
093c7fddde041c2b 33368.000000
e793da8269e6fee4 35145.300000
11857c1b8cca2818 35098.800000
0aaf275c237da629 34346.200000
9a13a2f12a907d30 32635.500000
febd0a6595fadf60 34409.000000
389d10533b4c79e3 35567.900000
0c9428f9176bdb30 32346.000000
c04e31bf935a0893 32149.400000
32591e45fcbe75eb 32825.400000
2a91e7b8e2598f47 33471.000000
557ed9866b7bee22 32845.400000
731dff34f9675848 32673.200000
c08c6e118dad9ddd 32353.400000
c16545d92ea2b35c 32762.600000
74153f1f9b7b24a1 33213.400000
df647e289eda115f 32392.800000
aaff7ccd6036b3c7 30825.600000
5327c744a977e494 33493.200000
ecd52413d6299f97 33979.000000
daad29bba12ddac2 33875.800000
2024c8c78fb94dbc 32392.600000
4d16408085b6ed5f 32267.000000
bc36e6180e21f43f 33645.400000
48d93fbb6f3875eb 32725.600000
4b1d7b05d4c809bf 32708.400000
7c08ddbad3040365 33454.800000
1afd349c2026c6cc 33071.600000
cce247aa7e8da042 33491.800000
d6c5681b079de5a3 33998.000000
95143f5561504281 33726.200000
ad1b832387496ac6 33801.200000
52024a0730703599 32931.300000
12cbc6af5ebe698f 33493.000000
df3c0c76f6bc0987 33328.500000
dfcf8256223ad376 32848.000000
e0e72eb3599c4bb6 33059.100000
7dbcf323cbfe3822 34336.600000
0d25fc2f5b766f92 34689.700000
ba44e75b616ee7e8 34842.000000
eb055a34b6c4d6db 34111.000000
fad7ee163704b6cd 33125.600000
3a73a1cfed1a7186 33041.900000
7227cacc73ffb6e9 32602.900000
998d0ceb7b3e267c 34433.500000
0653a8c684966df4 33149.800000
245c86ee88fc0cd5 32583.400000
f87d804631350e14 34508.000000
bf6113eef03b4314 31790.800000
553495df899f8161 34719.100000
166d98fd224f3d39 34152.200000
bce7abc227e3b80f 34448.100000
a85a1dd62f5869ae 33089.500000
1154931f97d50d94 33466.800000
53227a91a5692718 34018.600000
00eb6d6f9b689eb5 34539.000000
8884ff6846c081d0 33371.500000
8d98eb186859e09b 34489.000000
f14be57b888146c8 35287.500000
c43802f615c38524 33854.500000
226549c766c4a750 34220.000000
9e3548606bbaa1eb 34033.800000
2ce785ff1245814a 35108.700000
2f82512b889949dd 36048.300000
57e391e224f5953a 33986.300000
1a39bd75cc52c291 33675.800000
324473c480d7c383 34306.000000
8d0bac9325c3851c 35642.300000
7269d0180492c898 34650.800000
40849fe4d847dc8f 34838.800000
8ddf1f695efffe44 34693.500000
255fbf68df552826 32782.500000
ec2e5b0aa223bd98 33854.900000
b9183c6e65d4352a 33640.700000
cd5218a1e263e90d 33105.700000
ec6af8ef3385f1ec 35748.000000
37ea11b5fba5127f 33349.100000
af77163fc39d4c32 33445.100000
f7b92a5811c7c6ee 33838.700000
783b9dc108c4fe94 33714.400000
2a486812c0df2960 33429.400000
b2f834337d07d24c 32763.500000
ed494a5a41bcff5c 33439.600000
71e869e6da85c3c7 33809.100000
1ac89ebfb8eb1ed0 35482.500000
349ea241a94f23f0 33543.400000
e1337207afe83fcf 34576.900000
ee7fedb23eb02342 34906.600000
152f0be10d0dde81 34573.200000
168a2eeebcb8c9ad 32572.400000
a6d057aa8a8b55f3 33106.600000
4facec429a34c39e 33408.400000
4111ac271df79d41 32422.200000
b780688dc8f7865d 34132.200000
ccf50dd7225c2a3d 32461.900000
1b1f76eb90b0bd57 34531.500000
dd13abad11119027 34342.000000
567cd8fb7ed621da 31984.900000
aabfbd5624f99d9e 35056.300000
11c246adc82b5f6d 33866.000000
5ea0febde4d4f94b 33146.400000
4a2d98f32d8f60b5 33859.600000
ffd0e4a699cab406 32834.600000
f1bab8510d215488 31107.000000
a5972f626cdac26d 31760.800000
87d1e80775a1e5ab 32170.400000
d389c86d492c985d 32403.600000
1dda9577d31be8e0 31870.800000
63ff827eaa2486d5 33052.000000
d83d80a9f906743e 31522.200000
ea2d8202e74e0e3f 32059.600000
f704001bfce6fa97 32973.200000
7701843839a0bd3f 34343.200000
64b9871c30c38329 33250.000000
b24c05325ccd3d99 32307.000000
029c27cab1d99145 32291.000000
fd7c924ee2b2e1c9 32086.600000
fa2e43cb23a9566e 31117.800000
bc5e99e16193f4b8 29982.200000
a76f00ca0cf27f4b 32187.400000
9b9daa2ebdd94c0f 32518.600000
bf0c890e85aae0b8 31405.600000
0d301b444ab39e08 32652.200000
324a74780461cc8f 32101.400000
892184384765ff05 32846.200000
23963b93ce97eeec 31557.000000
1328a3c75f9d06fd 32782.400000
845b58135a60243f 32510.000000
ceb7e548ed86b49d 33081.400000
b0ee17a41a38574c 32186.400000
781415e1d459fdf4 32264.800000
5fe0fdcad1100084 31735.800000
a58b2cddf326124d 32744.000000
53f38437c4fcba60 30755.000000
7b368423ac570202 30601.400000
edb04c94d6ee7d6a 33222.200000
85c1e6f7ca59158b 32299.800000
611a03ed496d0a9c 32624.800000
42d4f3191fc9adda 32522.800000
69c5c6df5f1c0f18 32177.200000
1a4c2a9fc66b8fd1 32590.800000
667c642861ff4de6 30605.000000
4b82a009e4a4d784 31397.000000
1a27fbf9892eabbf 33171.600000
347a19641f0d6027 32311.000000
2585381ccd138f5b 33246.800000
cd1a980c28d67afc 31528.600000
76596a8570c35907 32212.000000
20bc9ae3f218fa43 32507.800000
a59b6a0a28c72f69 33513.600000
3e7515c62b8af87a 33322.600000
4cae12927bb46ff2 32153.400000
bf82d803a0a9e179 30972.200000
3ab19cea347e8a27 31945.600000
10ebb29ec4c8e33a 31897.400000
e81e2bd409271015 31042.800000
92a8765904b60f98 31411.800000
143145ccacdde2d6 32308.400000
7bbc2e5847758ffb 32102.800000
de77a7249079cb0d 34078.200000
b8dbe723dab3a453 34834.200000
87b259bfb5e82362 32438.000000
7d5d057250d9dbec 34639.000000
2233b012cd77f6a1 33141.400000
87e7f70e69bc37ef 33404.800000
17222eb0ffb5e0f2 33913.400000
740296828ffb1685 31890.800000
be80648dc0079132 32376.400000
fffce246cc2a84d5 32929.000000
22f8117bbe31d730 32053.000000
44b0c1941faac88d 33882.800000
fdea4d7697c3c7e5 34154.000000
445e6e44caae624f 31645.800000
85a396976da6cf81 34185.200000
6e949b59a58f178b 32095.400000
8ab721c36849fe13 33488.000000
2626d6499487c9cd 33039.000000
06e2669fbc4dd499 33045.000000
c674e37767e08cec 33289.000000
0e025ffda9dd8913 32875.200000
3feddee96c5387b6 33985.600000
9a4649fe43781750 33607.800000
70c94ff08161a2b5 33421.600000
25a36a7024d11cd0 33412.800000
0a31d6aa5e93a3bd 33589.600000
86fcf13f3c6f8dab 31811.200000
9a5bfd8d6c763717 32822.200000
06c584a04ff2457b 34568.800000
a611d30a4ebd90f5 32118.400000
b1ba981acfbe0af1 31429.800000
2b4c7428d95965f5 34302.400000
de14e589019c899d 33336.400000
2d815013ceb5ce6e 35631.600000
a4522d1eba9bea4f 33918.800000
27e674a426c23a3c 33021.000000
e159d4d7c6f32333 33567.600000
f6ae636bd08bb557 34644.600000
963b5b889330ee7d 32735.200000
199a680f0c6132ca 32453.000000
5012f3b1ccf7f2d1 33038.400000
e26070191bc3543d 32997.600000
4c99d235f4ce5f3a 32277.600000
882304d599c49369 33783.600000
5573037c16e46007 32890.400000
9217b9a855f8b797 34988.000000
c285c9dc39788aa6 34360.400000
c79be90440dcbd63 33656.800000
47bcaeb040b09f86 33511.000000
5b0bdcdf9fcaf917 32533.600000
78432d74f2e16a55 34919.200000
9c975901d37d1835 32563.400000
d7af5a4284cc1853 32550.100000
dd853aa62e0039ba 32094.200000
a205e4b94d5e40fe 32704.200000
c9540ec22ed6c56c 34701.600000
53552c63e30a2756 32112.400000
2036ad284489baea 34229.800000
8e7acf55bf1d2182 31875.000000
6c1e39c9d98eace8 33467.400000
157f628a08cea00f 34390.600000
9efd1fde9d979e2d 32303.000000
a926c526aa7466b0 34553.400000
e7f9fcd6187ba611 33746.000000
ebc65665eebacf09 35005.600000
17ead419882f87f3 32836.600000
c2e47aea5e8f08a3 31701.200000
043aba22e5477afe 30314.400000
a4b79137cdcf6c76 32585.600000
24044df1d59150c1 33005.000000
1624d028416f2f08 31821.400000
5fc16fdd2cbf26ab 31853.400000
26aeabfea0a1d224 31357.200000
245d911fc1df493e 30441.200000
c3ea278762c2a0c1 31402.800000
6c8fcb1f3df4722e 31175.800000
e0f237df2dac4f20 31727.000000
b5fca0fcdeaf5247 31378.400000
833f31d2c3412cdf 30723.800000
c2f9919bccfaa628 31723.200000
641f3853b80cde9b 32016.000000
1a2aab38328b7895 32277.200000
d4dd5366760d608b 32466.000000
3bb5fca99bad9ecd 31176.600000
c446bc0fdad55b93 32689.600000
8326025ded097b49 31769.000000
2321a256d4eaa37d 31749.200000
324018351cd89969 32036.600000
7c57b90d6bd187aa 33655.400000
60eb51268ab82aa7 32164.200000
19ca956092508ad6 31478.800000
4ee67928801b39bc 32282.000000
e8b88dec3307e6af 32362.000000
4609124e4575252e 32268.800000
32ce566bad69c44d 30657.600000
09103bc88f4b291b 32623.600000
ee694981b0025bc6 32498.800000
49baf429e4bb9396 32553.400000
8e714e4b6238184d 34138.200000
13712657ac070610 32841.400000
d4b551722d5a242c 31144.200000
59941e29fb651050 32280.000000
6c2216db554e5fa0 31891.600000
f301ce28f83a7d47 32557.400000
c193453851c1f5aa 31913.600000
1359cc8dc2cb0781 32021.200000
2aaa3295689189bf 32892.400000
13495e7391cd61ca 32298.400000
09e7d399cc97ed68 31685.800000
500454760bc60325 32693.800000
c9adebb2faa79f5e 33481.400000
8aa11282b751a52c 31741.800000
75b0b2d0cd32790a 32809.400000
4b02a2305461e69d 33125.000000
aaabe11335ad62e2 31605.800000
447d8f22b73f2f64 33415.800000
db020fcd99ce750d 32394.400000
6827737e50535cb7 31402.000000
3c60a445435a6b52 31876.600000
e5824d58e916afb5 32574.600000
e45ab713cfa613e1 33172.200000
580c0127e13f4345 32067.800000
89077d9f55df1059 32082.200000
d92bd91fbea958c5 32479.400000
7f4cadf101e4ec81 31692.200000
bbd9a61603b50c40 32368.800000
e612e1a1b119a60a 30407.800000
33eb2eff6468575c 32568.600000
933ec763ce983a1b 32696.400000
d01e83e2438be714 31913.800000
c6ca46a9940b8892 32763.400000
3c15ea795d231d13 31714.400000
ea8866b642b48468 31586.600000
18c5a5db7d0c3593 32448.800000
858cb4dd6c799041 31449.400000
ef84db367a80cc67 32682.200000
549c4addfd73c519 32151.600000
0f84ec327ecb5d36 33392.400000
429adb3b75958945 33992.400000
81473921075dc420 33551.600000
798bc9957626c092 32511.400000
3c7048bddd4d17e2 32897.000000
0c4f522648af38d9 34074.200000
43427bbe4026adb2 33475.800000
005b0d810ca2d9f4 33064.800000
4566c0de01f3d928 32974.800000
d072072b0da6f738 32985.200000
ee8ae739a6c4ef09 33962.400000
df1e1373ae6058a9 34272.000000
22399e5651145b8c 31866.600000
77012eef73e8c70d 32856.800000
9190686c5423e185 32418.800000
b435a19d5b1abf38 32359.200000
5cd92bf415d23f24 31938.400000
da76464f0f710724 33931.800000
c7db47a99fc65af6 33164.600000
3d8eaf64a1ab7e59 34353.200000
6aaf85528a031c4e 31932.800000
e2e42ef9a1a7d81e 32572.200000
e9ad4dd501dbec1c 32762.600000
24d1ea4767e7cc37 33003.000000
96adae11e2430acc 33711.000000
21aff35bda27db04 32836.800000
eb87d57f3ef6710f 33315.400000
9f0bc7b461399a6e 32626.400000
8f9b21586000095d 32903.800000
9957fdd2447d9bd2 34808.400000
3b332404c160004e 34357.200000
36a7cf4b7bb27438 34582.600000
f63fa5bd036a4f60 33539.000000
683a4be8678f2e68 32475.800000
382aab508efe8388 33786.000000
1ad91ff6857fe8c0 33393.200000
7d58f0e94b2617ea 33497.400000
b573aba8b1cf2450 31327.400000
675e71702f12a152 32592.400000
52132e6a72839265 33012.600000
3cc50b794baa3d37 33359.200000
455755dd4f9adaf7 30920.400000
df291084e0a9107c 32116.200000
bcd486c7f7843915 32257.200000
bf8388aabbd1dda5 33584.000000
d09887dfdc3b3531 31741.800000
f04b077de3eafbbe 32617.400000
5361a3fccf5c6c75 32730.400000
244b9cd04a3b22d6 32225.200000
515f87ad09fc631c 33025.800000
aea830afb56c0f7f 31045.200000
c569d638ba3b0589 32228.200000
077b36ab29879537 32265.200000
932f024d75c3c251 32336.000000
69b7d932ab27106e 30541.600000
